city,colonia,point_kind,lat,lon,bbox_min_lat,bbox_min_lon,bbox_max_lat,bbox_max_lon,bbox_span_lat_deg,bbox_span_lon_deg,n_samples
zap,Elite,centroid,20.719649,-103.460251,20.717754,-103.460745,20.720402,-103.459949,0.002647,0.000796,30
zap,Miramar,centroid,20.641241,-103.451746,20.640874,-103.456189,20.641608,-103.447304,0.000733,0.008885,4
zap,Quintas del Bosque,centroid,20.759797,-103.38043,20.758849,-103.380722,20.760582,-103.37969,0.001732,0.001032,6
zap,Nueva Primavera,centroid,20.651404,-103.428902,20.650533,-103.429633,20.651906,-103.427912,0.001373,0.001722,7
zap,Estrada,centroid,20.791254,-103.470489,20.791193,-103.470519,20.791376,-103.470474,0.000183,4.4e-05,3
zap,Villas de Asís,centroid,20.69192,-103.441964,20.69192,-103.441964,20.69192,-103.441964,0.0,0.0,3
zap,Eucalipto Vallarta,centroid,20.677058,-103.426937,20.675875,-103.427855,20.678043,-103.426349,0.002168,0.001506,6
zap,Jardines de Los Belenes,centroid,20.732867,-103.332944,20.729396,-103.334276,20.735503,-103.3317,0.006107,0.002575,11
zap,Del Oro,centroid,20.633014,-103.434185,20.633014,-103.434185,20.633014,-103.434185,0.0,0.0,3
zap,Cruz Verde,centroid,20.782405,-103.47352,20.782405,-103.47352,20.782405,-103.47352,0.0,0.0,2
zap,Los Periodistas,centroid,20.618555,-103.429516,20.618555,-103.429516,20.618555,-103.429516,0.0,0.0,1
zap,Colinas del Rio,centroid,20.771448,-103.41894,20.771089,-103.420639,20.773406,-103.4186,0.002317,0.002039,13
zap,Hacienda del Tepeyac,centroid,20.651411,-103.442875,20.650107,-103.443718,20.652425,-103.441803,0.002319,0.001915,7
zap,La Primavera,centroid,20.725275,-103.563833,20.724749,-103.564265,20.725802,-103.563401,0.001053,0.000864,2
zap,Colinas de La Abadía,centroid,20.710361,-103.425709,20.708989,-103.426194,20.712627,-103.425088,0.003638,0.001106,16
zap,Coto Abie,centroid,20.782186,-103.422208,20.780901,-103.42385,20.782777,-103.420991,0.001875,0.002859,22
zap,Parques del Centinela,centroid,20.759674,-103.388061,20.759414,-103.388977,20.760313,-103.386271,0.000899,0.002706,9
zap,El Tizate,centroid,20.634202,-103.475877,20.633795,-103.47653,20.634406,-103.47555,0.000611,0.00098,3
zap,El Paraíso,centroid,20.72688,-103.378991,20.725193,-103.379386,20.727723,-103.3782,0.00253,0.001185,3
zap,Fuente Mayor,centroid,20.791228,-103.473351,20.791228,-103.473351,20.791228,-103.473351,0.0,0.0,1
zap,Los Robles,centroid,20.758423,-103.418162,20.753673,-103.426193,20.761391,-103.414808,0.007719,0.011385,13
zap,Villas del Valle,centroid,20.783206,-103.446492,20.783206,-103.446492,20.783206,-103.446492,0.0,0.0,1
zap,Guadalupe Sur,centroid,20.653573,-103.437505,20.652737,-103.438309,20.653777,-103.437155,0.00104,0.001155,6
zap,Puerta del Roble,centroid,20.692482,-103.425404,20.691399,-103.426719,20.693995,-103.425026,0.002596,0.001693,9
zap,La Tuzanía,centroid,20.73631,-103.413435,20.734256,-103.416391,20.738672,-103.411092,0.004416,0.005298,14
zap,Mesa Colorada Oriente,centroid,20.760835,-103.337936,20.760777,-103.338036,20.761009,-103.337635,0.000231,0.000401,4
zap,Girasoles Elite,centroid,20.7415,-103.423345,20.740841,-103.424089,20.741806,-103.42232,0.000965,0.001769,7
zap,Real Vallarta,centroid,20.674506,-103.424996,20.672956,-103.425731,20.679002,-103.423405,0.006046,0.002326,18
zap,Colli Sitio,centroid,20.652539,-103.440356,20.652381,-103.44106,20.652997,-103.439639,0.000616,0.001421,5
zap,Chapalita Las Fuentes,centroid,20.654979,-103.427688,20.654965,-103.427701,20.654993,-103.427675,2.8e-05,2.7e-05,2
zap,Punta Valdepeñas I,centroid,20.759637,-103.406273,20.759253,-103.407011,20.760564,-103.406041,0.001311,0.00097,6
zap,Seattle,centroid,20.719475,-103.373384,20.718675,-103.37379,20.721326,-103.371858,0.002651,0.001933,7
zap,Benito Juárez,centroid,20.732459,-103.341286,20.73068,-103.34354,20.735329,-103.338673,0.004649,0.004867,6
zap,Puerta del Llano,centroid,20.78565,-103.459828,20.785429,-103.461201,20.785923,-103.458526,0.000495,0.002674,7
zap,Coto Altaterra,centroid,20.778651,-103.424471,20.778651,-103.424471,20.778651,-103.424471,0.0,0.0,2
zap,El Batan,centroid,20.722745,-103.34613,20.722745,-103.34613,20.722745,-103.34613,0.0,0.0,2
zap,San Isidro Ejidal,centroid,20.727796,-103.397063,20.72593,-103.39768,20.729663,-103.396445,0.003733,0.001235,2
zap,La Alhambra,centroid,20.808808,-103.457053,20.808339,-103.45741,20.80897,-103.456921,0.000632,0.000489,4
zap,Lomas Universidad,centroid,20.685836,-103.434025,20.6857,-103.434538,20.685903,-103.433,0.000203,0.001538,3
zap,Mariano Otero,centroid,20.63022,-103.446894,20.627343,-103.454929,20.633406,-103.43708,0.006063,0.017849,9
zap,San Isidro Residencial,centroid,20.757298,-103.386185,20.756921,-103.387428,20.758587,-103.384975,0.001666,0.002452,6
zap,Parque de Las Azaleas,centroid,20.622879,-103.449509,20.622752,-103.449546,20.623132,-103.449434,0.00038,0.000113,3
zap,Tierra Residencial,centroid,20.804316,-103.471229,20.803698,-103.472261,20.805187,-103.470527,0.001489,0.001735,4
zap,Villa Coral,centroid,20.717419,-103.400729,20.717267,-103.400802,20.717564,-103.400702,0.000297,9.9e-05,6
zap,La Joya,centroid,20.611033,-103.447469,20.6109,-103.447934,20.611284,-103.447,0.000384,0.000934,3
zap,Colinas de La Primavera,centroid,20.633257,-103.47068,20.632538,-103.471935,20.633975,-103.469426,0.001437,0.002509,4
zap,Tepeyac,centroid,20.726622,-103.386511,20.7242,-103.389032,20.728844,-103.383493,0.004644,0.005538,17
zap,Callejón del Parque,centroid,20.69169,-103.431315,20.691324,-103.43161,20.691873,-103.431168,0.000549,0.000442,6
zap,Lomas del Bosque,centroid,20.71269,-103.407273,20.711528,-103.407653,20.714271,-103.406863,0.002743,0.00079,6
zap,Héroes Nacionales,centroid,20.765845,-103.451676,20.765845,-103.451676,20.765845,-103.451676,0.0,0.0,1
zap,Parques de Zapopan,centroid,20.748003,-103.418656,20.747324,-103.421166,20.748355,-103.416998,0.001031,0.004168,9
zap,Las Bóvedas,centroid,20.735474,-103.423196,20.734153,-103.423694,20.736182,-103.422458,0.002029,0.001236,4
zap,Jardines de Nuevo México,centroid,20.768554,-103.450568,20.76298,-103.456645,20.773844,-103.441024,0.010864,0.015621,20
zap,Praderas del Centinela,centroid,20.765312,-103.387066,20.765029,-103.387553,20.765453,-103.386091,0.000424,0.001463,3
zap,El Fortín,centroid,20.626885,-103.474241,20.622877,-103.478412,20.631374,-103.470654,0.008498,0.007758,16
zap,El Bajo Hábitat 1,centroid,20.699747,-103.46641,20.698688,-103.467017,20.700427,-103.465483,0.001739,0.001533,3
zap,La Moraleja,centroid,20.791661,-103.451081,20.787869,-103.452268,20.795579,-103.450344,0.007709,0.001924,17
zap,Santa Margarita,centroid,20.729165,-103.411177,20.728557,-103.414355,20.730816,-103.408126,0.002259,0.006229,6
zap,Misión La Floresta,centroid,20.627315,-103.46571,20.626022,-103.467223,20.627604,-103.464941,0.001583,0.002282,7
zap,Rancho Contento,centroid,20.71374,-103.479966,20.712955,-103.480644,20.716824,-103.47851,0.003868,0.002134,9
zap,Rinconadas del Aire,centroid,20.749809,-103.442311,20.749105,-103.44295,20.751882,-103.441818,0.002777,0.001132,5
zap,El Bajío,centroid,20.68793,-103.469831,20.672192,-103.474979,20.698554,-103.457057,0.026362,0.017922,59
zap,El Bajío,bbox_quadrant,20.678783,-103.470498,20.672192,-103.474979,20.698554,-103.457057,0.026362,0.017922,59
zap,El Bajío,bbox_quadrant,20.678783,-103.461537,20.672192,-103.474979,20.698554,-103.457057,0.026362,0.017922,59
zap,El Bajío,bbox_quadrant,20.691964,-103.470498,20.672192,-103.474979,20.698554,-103.457057,0.026362,0.017922,59
zap,El Bajío,bbox_quadrant,20.691964,-103.461537,20.672192,-103.474979,20.698554,-103.457057,0.026362,0.017922,59
zap,Cima Real,centroid,20.723359,-103.435112,20.721308,-103.435743,20.725357,-103.434547,0.004049,0.001195,51
zap,Parques Tepeyac,centroid,20.649151,-103.440737,20.648986,-103.441821,20.649233,-103.440196,0.000247,0.001625,3
zap,Agua Blanca Industrial,centroid,20.60234,-103.430021,20.60234,-103.430021,20.60234,-103.430021,0.0,0.0,1
zap,La Stravaganza,centroid,20.743288,-103.423023,20.743011,-103.42338,20.743566,-103.422666,0.000554,0.000714,6
zap,Valle de La Providencia,centroid,20.776692,-103.467008,20.775479,-103.468724,20.77751,-103.465395,0.002031,0.003329,3
zap,Misión San Francisco,centroid,20.67264,-103.402464,20.67264,-103.402464,20.67264,-103.402464,0.0,0.0,2
zap,Alma Terra,centroid,20.783242,-103.476766,20.78299,-103.477332,20.783478,-103.475801,0.000488,0.001531,5
zap,Lomas de San Gonzalo,centroid,20.773772,-103.437523,20.770047,-103.438092,20.774697,-103.434512,0.00465,0.00358,12
zap,Rinconadas de Zapopan,centroid,20.760965,-103.444791,20.760965,-103.444791,20.760965,-103.444791,0.0,0.0,1
zap,Tesistán,centroid,20.800256,-103.477692,20.785424,-103.484828,20.825175,-103.470423,0.039752,0.014406,18
zap,Tesistán,bbox_quadrant,20.795362,-103.481227,20.785424,-103.484828,20.825175,-103.470423,0.039752,0.014406,18
zap,Tesistán,bbox_quadrant,20.795362,-103.474024,20.785424,-103.484828,20.825175,-103.470423,0.039752,0.014406,18
zap,Tesistán,bbox_quadrant,20.815238,-103.481227,20.785424,-103.484828,20.825175,-103.470423,0.039752,0.014406,18
zap,Tesistán,bbox_quadrant,20.815238,-103.474024,20.785424,-103.484828,20.825175,-103.470423,0.039752,0.014406,18
zap,Quintas de La Soberana,centroid,20.733521,-103.419013,20.733521,-103.419013,20.733521,-103.419013,0.0,0.0,1
zap,Coto Zoi,centroid,20.785072,-103.413725,20.784886,-103.414646,20.785469,-103.411637,0.000583,0.003009,11
zap,Monteverde II,centroid,20.625554,-103.475784,20.625554,-103.475784,20.625554,-103.475784,0.0,0.0,1
zap,Misión del Valle,centroid,20.752005,-103.439075,20.752005,-103.439075,20.752005,-103.439075,0.0,0.0,1
zap,Entrelomas,centroid,20.699322,-103.438453,20.699322,-103.438453,20.699322,-103.438453,0.0,0.0,1
zap,Boreales,centroid,20.755179,-103.396033,20.753548,-103.397334,20.757394,-103.395329,0.003846,0.002005,31
zap,Magisterial Valle de San Isidro,centroid,20.760331,-103.391832,20.760331,-103.391832,20.760331,-103.391832,0.0,0.0,1
zap,Industrial Zapopan Norte,centroid,20.747329,-103.388681,20.747329,-103.388681,20.747329,-103.388681,0.0,0.0,4
zap,Palma Real,centroid,20.717145,-103.455268,20.716926,-103.455578,20.71749,-103.453862,0.000564,0.001716,7
zap,Sevilla,centroid,20.652517,-103.441699,20.652517,-103.441699,20.652517,-103.441699,0.0,0.0,2
zap,Juan Manuel Vallarta,centroid,20.680235,-103.412223,20.678123,-103.416614,20.683311,-103.410371,0.005188,0.006243,52
zap,Jardines de La Patria,centroid,20.685261,-103.420527,20.683104,-103.423668,20.68645,-103.416891,0.003346,0.006778,20
zap,Castaños,centroid,20.612291,-103.491291,20.612291,-103.491291,20.612291,-103.491291,0.0,0.0,1
zap,Armonía,centroid,20.74609,-103.443801,20.745843,-103.444089,20.746337,-103.443513,0.000494,0.000577,2
zap,Tercer Milenio,centroid,20.778601,-103.454483,20.778601,-103.454483,20.778601,-103.454483,0.0,0.0,1
zap,Jardines de La Seattle,centroid,20.721909,-103.373335,20.721909,-103.373335,20.721909,-103.373335,0.0,0.0,2
zap,Valle Norte,centroid,20.787563,-103.469664,20.787517,-103.469683,20.787655,-103.469627,0.000138,5.6e-05,3
zap,El Vigía,centroid,20.734373,-103.390387,20.731435,-103.394066,20.735144,-103.388886,0.00371,0.005179,18
zap,Guadalupe Jardín,centroid,20.660151,-103.428767,20.658579,-103.429436,20.661473,-103.427476,0.002894,0.00196,6
zap,Monarca,centroid,20.740778,-103.424932,20.740778,-103.424932,20.740778,-103.424932,0.0,0.0,2
zap,Real del Camichín 8469,centroid,20.754816,-103.400996,20.754797,-103.401175,20.754825,-103.400639,2.9e-05,0.000536,9
zap,Del Valle,centroid,20.740491,-103.429959,20.740111,-103.430468,20.741219,-103.428733,0.001108,0.001734,7
zap,Praderas de San Antonio,centroid,20.766055,-103.455962,20.763086,-103.457524,20.769887,-103.454145,0.006802,0.003378,12
zap,Jardines Tepeyac,centroid,20.661999,-103.421383,20.661213,-103.422037,20.66275,-103.420204,0.001538,0.001832,11
zap,Vistas del Sol,centroid,20.611682,-103.459205,20.610911,-103.459551,20.613204,-103.4582,0.002294,0.001351,8
zap,Jardines del Vigía,centroid,20.733513,-103.391042,20.732781,-103.391945,20.733756,-103.390093,0.000975,0.001851,8
zap,Mesa de Los Ocotes,centroid,20.763354,-103.355306,20.763354,-103.355306,20.763354,-103.355306,0.0,0.0,2
zap,Colinas Virreyes,centroid,20.70226,-103.436073,20.701535,-103.436096,20.702985,-103.436049,0.00145,4.7e-05,2
zap,Parque Guadalupe,centroid,20.659178,-103.443167,20.659178,-103.443167,20.659178,-103.443167,0.0,0.0,2
zap,Bosques del Centinela,centroid,20.750736,-103.379923,20.750289,-103.381683,20.752415,-103.379476,0.002126,0.002207,9
zap,Coto F2 Norte Sienna,centroid,20.788094,-103.413848,20.787557,-103.414005,20.788415,-103.413589,0.000858,0.000415,5
zap,Nuevo México,centroid,20.758283,-103.435211,20.753744,-103.441945,20.760641,-103.425791,0.006897,0.016154,17
zap,Cañadas,centroid,20.771576,-103.399971,20.771576,-103.399971,20.771576,-103.399971,0.0,0.0,3
zap,Real de Tesistán,centroid,20.784988,-103.474909,20.784988,-103.474909,20.784988,-103.474909,0.0,0.0,1
zap,Colinas de San Miguel,centroid,20.782895,-103.424698,20.782895,-103.424698,20.782895,-103.424698,0.0,0.0,1
zap,Jardines de La Esperanza,centroid,20.738529,-103.358203,20.738529,-103.358203,20.738529,-103.358203,0.0,0.0,1
zap,Porta Real,centroid,20.72885,-103.453606,20.72778,-103.45647,20.729335,-103.452209,0.001555,0.004261,6
zap,Cerro del Tesoro,centroid,20.619471,-103.403116,20.619471,-103.403116,20.619471,-103.403116,0.0,0.0,1
zap,Coto Altaterra II,centroid,20.777338,-103.424275,20.777153,-103.424469,20.777616,-103.424145,0.000463,0.000324,5
zap,Crucero de La Mesa,centroid,20.763569,-103.341729,20.762954,-103.344978,20.764799,-103.340104,0.001845,0.004874,3
zap,Coto Casa Blanca,centroid,20.784934,-103.47172,20.784934,-103.47172,20.784934,-103.47172,0.0,0.0,2
zap,Alamitos,centroid,20.76309,-103.437544,20.76309,-103.437544,20.76309,-103.437544,0.0,0.0,8
zap,Villas de Nuevo México,centroid,20.76433,-103.429723,20.76433,-103.429723,20.76433,-103.429723,0.0,0.0,3
zap,Prados Guadalupe,centroid,20.673094,-103.421334,20.672641,-103.42297,20.673468,-103.417965,0.000828,0.005005,6
zap,Colinas de Los Robles,centroid,20.765441,-103.421407,20.765421,-103.422026,20.765481,-103.42017,6e-05,0.001857,3
zap,González Ortega,centroid,20.729276,-103.348672,20.729276,-103.348672,20.729276,-103.348672,0.0,0.0,3
zap,Monteverde III,centroid,20.624548,-103.478665,20.624548,-103.478665,20.624548,-103.478665,0.0,0.0,1
zap,Haciendas de Nuevo México,centroid,20.766632,-103.454241,20.766632,-103.454241,20.766632,-103.454241,0.0,0.0,2
zap,El Ejido Copalita,centroid,20.827548,-103.445129,20.827548,-103.445129,20.827548,-103.445129,0.0,0.0,1
zap,Puerta Real,centroid,20.722032,-103.433059,20.721545,-103.433252,20.723198,-103.432928,0.001653,0.000324,10
zap,Real San Bernardo,centroid,20.70431,-103.408917,20.70431,-103.408917,20.70431,-103.408917,0.0,0.0,2
zap,Jardines San Francisco,centroid,20.773583,-103.460231,20.773583,-103.460231,20.773583,-103.460231,0.0,0.0,2
zap,Vallarta La Patria,centroid,20.675695,-103.421033,20.675208,-103.421557,20.676183,-103.420509,0.000975,0.001048,2
zap,Coto Las Ventanas,centroid,20.767851,-103.405164,20.767825,-103.406197,20.767891,-103.404813,6.6e-05,0.001384,4
zap,Lomas del Seminario,centroid,20.667385,-103.423094,20.667385,-103.423094,20.667385,-103.423094,0.0,0.0,2
zap,Tepeyac Casino,centroid,20.65942,-103.415417,20.658237,-103.416306,20.660962,-103.413919,0.002725,0.002387,4
zap,Nextipac,centroid,20.766563,-103.524821,20.764427,-103.526398,20.767643,-103.524387,0.003216,0.002011,12
zap,Paraísos del Colli,centroid,20.645712,-103.448179,20.64514,-103.454236,20.647429,-103.44616,0.002289,0.008076,4
zap,El Campanario,centroid,20.59298,-103.436386,20.590475,-103.44073,20.598719,-103.43263,0.008244,0.0081,21
zap,San Bernardo,centroid,20.705148,-103.411405,20.705148,-103.411405,20.705148,-103.411405,0.0,0.0,3
zap,El Carmen Hábitat,centroid,20.661709,-103.439993,20.659846,-103.440387,20.66233,-103.438811,0.002484,0.001576,4
zap,La Escondida,centroid,20.627962,-103.470136,20.627962,-103.470136,20.627962,-103.470136,0.0,0.0,2
zap,Quintas del Federalismo,centroid,20.735437,-103.349556,20.735373,-103.35067,20.7355,-103.348442,0.000127,0.002228,2
zap,Fovissste (Estatuto Jurídico),centroid,20.736783,-103.404834,20.736438,-103.405804,20.737621,-103.403508,0.001183,0.002296,4
zap,Hacienda del Sol,centroid,20.758613,-103.398628,20.758276,-103.4,20.759972,-103.398263,0.001696,0.001737,6
zap,Lomas de Atemajac,centroid,20.714328,-103.362641,20.713583,-103.366332,20.715882,-103.35636,0.002299,0.009973,6
zap,Valle de Los Molinos,centroid,20.851028,-103.426896,20.851028,-103.426896,20.851028,-103.426896,0.0,0.0,1
zap,Parque Regency,centroid,20.690382,-103.430018,20.689278,-103.430884,20.691288,-103.429321,0.002011,0.001563,3
zap,Coto Amalfi,centroid,20.620242,-103.482707,20.620242,-103.482707,20.620242,-103.482707,0.0,0.0,2
zap,Vistas de Tesistán,centroid,20.815072,-103.485378,20.812326,-103.485909,20.817818,-103.484847,0.005492,0.001062,2
zap,Arroyo Hondo,centroid,20.740208,-103.347589,20.739542,-103.347899,20.740874,-103.347279,0.001332,0.00062,2
zap,La Castilla,centroid,20.657192,-103.442535,20.657192,-103.442535,20.657192,-103.442535,0.0,0.0,2
zap,Jardines de Chapalita,centroid,20.660377,-103.441119,20.660377,-103.441119,20.660377,-103.441119,0.0,0.0,1
zap,Arrayanes Hábitat,centroid,20.63242,-103.484925,20.63242,-103.484925,20.63242,-103.484925,0.0,0.0,2
zap,La Mojonera,centroid,20.732796,-103.470769,20.732796,-103.470769,20.732796,-103.470769,0.0,0.0,2
zap,Bosque del Centinela II,centroid,20.759457,-103.378059,20.759457,-103.378059,20.759457,-103.378059,0.0,0.0,1
zap,Benito Juárez Norte,centroid,20.738907,-103.336022,20.738907,-103.336022,20.738907,-103.336022,0.0,0.0,1
zap,Colli Primavera,centroid,20.649335,-103.430678,20.649335,-103.430678,20.649335,-103.430678,0.0,0.0,1
zap,Colinas de Tesistán,centroid,20.779283,-103.415624,20.778771,-103.416973,20.780307,-103.41495,0.001536,0.002022,3
zap,Coto Livorno,centroid,20.623659,-103.483961,20.622567,-103.484665,20.624752,-103.483256,0.002185,0.00141,2
zap,Constitución,centroid,20.729807,-103.371888,20.727713,-103.37734,20.733212,-103.367589,0.005498,0.009751,8
zap,Colinas del Rey,centroid,20.751406,-103.40694,20.75104,-103.40858,20.7516,-103.404222,0.00056,0.004357,4
zap,Revolución,centroid,20.808249,-103.492811,20.8079,-103.493,20.808946,-103.492434,0.001046,0.000566,3
zap,Coto Sotovento I,centroid,20.766136,-103.405023,20.766136,-103.405023,20.766136,-103.405023,0.0,0.0,1
zap,Agua Fría,centroid,20.74756,-103.348187,20.745352,-103.348998,20.748664,-103.346565,0.003312,0.002433,3
zap,México,centroid,20.679184,-103.404967,20.679184,-103.404967,20.679184,-103.404967,0.0,0.0,2
zap,Arcos de Zapopan,centroid,20.741928,-103.406651,20.739123,-103.410646,20.743911,-103.403307,0.004788,0.007339,11
zap,Los Nísperos,centroid,20.781789,-103.445586,20.781789,-103.445586,20.781789,-103.445586,0.0,0.0,1
zap,Colina de Los Belenes,centroid,20.744761,-103.37496,20.744761,-103.37496,20.744761,-103.37496,0.0,0.0,3
zap,La Gloria,centroid,20.660631,-103.454644,20.660631,-103.454644,20.660631,-103.454644,0.0,0.0,1
zap,Los Molinos,centroid,20.820579,-103.444168,20.819338,-103.445448,20.821819,-103.442888,0.002482,0.002561,2
zap,La Joyita,centroid,20.80771,-103.482457,20.80771,-103.482457,20.80771,-103.482457,0.0,0.0,1
zap,Senda,centroid,20.712837,-103.447456,20.712837,-103.447456,20.712837,-103.447456,0.0,0.0,2
zap,Lomas de Guadalupe,centroid,20.668596,-103.419473,20.667858,-103.420309,20.669379,-103.417652,0.001521,0.002657,9
zap,De Los Sauces,centroid,20.753409,-103.381597,20.75272,-103.382487,20.753645,-103.381292,0.000925,0.001195,4
zap,Mirador San Isidro,centroid,20.758785,-103.388781,20.758785,-103.388781,20.758785,-103.388781,0.0,0.0,1
zap,Hogares de Nuevo México,centroid,20.764159,-103.426553,20.760882,-103.431466,20.767953,-103.420771,0.007071,0.010695,5
zap,Jardines de Las Fuentes,centroid,20.779228,-103.465602,20.779085,-103.466134,20.779515,-103.464539,0.00043,0.001595,3
zap,Las Agujas,centroid,20.761081,-103.504704,20.74458,-103.513328,20.794082,-103.487458,0.049502,0.02587,3
zap,Las Agujas,bbox_quadrant,20.756956,-103.50686,20.74458,-103.513328,20.794082,-103.487458,0.049502,0.02587,3
zap,Las Agujas,bbox_quadrant,20.756956,-103.493925,20.74458,-103.513328,20.794082,-103.487458,0.049502,0.02587,3
zap,Las Agujas,bbox_quadrant,20.781707,-103.50686,20.74458,-103.513328,20.794082,-103.487458,0.049502,0.02587,3
zap,Las Agujas,bbox_quadrant,20.781707,-103.493925,20.74458,-103.513328,20.794082,-103.487458,0.049502,0.02587,3
zap,El Pedregal de Milpillas,centroid,20.89971,-103.435283,20.89971,-103.435283,20.89971,-103.435283,0.0,0.0,1
zap,Mirador del Bosque,centroid,20.855832,-103.444951,20.855657,-103.447564,20.856305,-103.443553,0.000648,0.004011,6
zap,Loma Bonita Ejidal,centroid,20.629137,-103.40462,20.62524,-103.406706,20.631535,-103.4035,0.006295,0.003206,16
zap,Jardines del Vergel,centroid,20.749934,-103.370555,20.745702,-103.373594,20.756497,-103.369087,0.010794,0.004507,7
zap,El Fortín 2da Sección,centroid,20.628856,-103.471973,20.628856,-103.471973,20.628856,-103.471973,0.0,0.0,1
zap,La Mora,centroid,20.731383,-103.424449,20.731111,-103.42463,20.731654,-103.424268,0.000543,0.000362,2
zap,Haciendas de Zapopan,centroid,20.799403,-103.471047,20.799403,-103.471047,20.799403,-103.471047,0.0,0.0,1
zap,Zenith,centroid,20.627468,-103.474518,20.627468,-103.474518,20.627468,-103.474518,0.0,0.0,1
zap,Esencia,centroid,20.724039,-103.454151,20.723681,-103.45479,20.724245,-103.453673,0.000564,0.001117,3
zap,Guadalajarita,centroid,20.714063,-103.397139,20.713769,-103.399482,20.714182,-103.396906,0.000412,0.002576,12
zap,De La Azalea,centroid,20.736954,-103.383945,20.734138,-103.386093,20.738973,-103.381033,0.004835,0.00506,3
zap,Loma Blanca,centroid,20.714467,-103.38892,20.713926,-103.389076,20.715008,-103.388764,0.001082,0.000311,2
zap,Cañadas de San Lorenzo,centroid,20.753764,-103.407046,20.753179,-103.407903,20.754774,-103.406448,0.001595,0.001455,5
zap,Jardines del Auditorio,centroid,20.737613,-103.352231,20.737613,-103.352231,20.737613,-103.352231,0.0,0.0,1
zap,Senderos de Tesistán,centroid,20.815966,-103.483778,20.815966,-103.483778,20.815966,-103.483778,0.0,0.0,1
zap,Lindavista,centroid,20.719802,-103.394645,20.719802,-103.394645,20.719802,-103.394645,0.0,0.0,4
zap,Zoquipan,centroid,20.715716,-103.366886,20.715583,-103.367525,20.715849,-103.366247,0.000266,0.001278,2
zap,Paraíso Los Pinos,centroid,20.609441,-103.442876,20.609441,-103.442876,20.609441,-103.442876,0.0,0.0,1
zap,Solares Althea,centroid,20.72407,-103.466953,20.723795,-103.467437,20.724286,-103.466655,0.00049,0.000783,4
zap,Laureles,centroid,20.734222,-103.387828,20.734054,-103.388867,20.734389,-103.386788,0.000335,0.002079,2
zap,Callejón del Bosque,centroid,20.782552,-103.471354,20.782207,-103.471814,20.782896,-103.470894,0.00069,0.00092,2
zap,Villas de Tesistán,centroid,20.801922,-103.479346,20.801624,-103.479497,20.802113,-103.479195,0.000489,0.000302,3
zap,San José del Bajío,centroid,20.733684,-103.404124,20.733684,-103.404124,20.733684,-103.404124,0.0,0.0,1
zap,Altus Quintas,centroid,20.780815,-103.479987,20.780815,-103.479987,20.780815,-103.479987,0.0,0.0,1
zap,Pacífica Hábitat,centroid,20.74532,-103.44678,20.74532,-103.44678,20.74532,-103.44678,0.0,0.0,1
zap,Villa de Guadalupe,centroid,20.751256,-103.348426,20.751256,-103.348426,20.751256,-103.348426,0.0,0.0,1
zap,Marcelino García Barragán,centroid,20.774238,-103.443408,20.774238,-103.443408,20.774238,-103.443408,0.0,0.0,2
zap,Los Tréboles,centroid,20.823657,-103.437134,20.823657,-103.437134,20.823657,-103.437134,0.0,0.0,1
zap,Quintas del Valle,centroid,20.752893,-103.436332,20.752893,-103.436332,20.752893,-103.436332,0.0,0.0,1
zap,Bosque de Los Virreyes,centroid,20.694092,-103.432348,20.693186,-103.433437,20.696064,-103.432124,0.002878,0.001313,13
zap,Acacias,centroid,20.676798,-103.412357,20.676755,-103.412366,20.676812,-103.41233,5.7e-05,3.6e-05,4
zap,Poniente,centroid,20.722339,-103.424946,20.720981,-103.430568,20.725066,-103.421846,0.004086,0.008722,52
zap,La Gloria del Colli,centroid,20.656949,-103.450964,20.656895,-103.451002,20.656967,-103.450951,7.2e-05,5.1e-05,4
zap,Real del Carmen,centroid,20.736271,-103.429988,20.735726,-103.430771,20.736692,-103.42828,0.000966,0.002492,8
zap,Residencial del Valle,centroid,20.73933,-103.427697,20.73933,-103.427697,20.73933,-103.427697,0.0,0.0,1
zap,Atlas Chapalita,centroid,20.658733,-103.431512,20.65823,-103.431654,20.658911,-103.431236,0.000681,0.000418,6
zap,Arboledas de Tesistán,centroid,20.788427,-103.469146,20.788427,-103.469146,20.788427,-103.469146,0.0,0.0,1
zap,Zapopan Centro,centroid,20.730448,-103.387714,20.72905,-103.38965,20.730977,-103.386773,0.001927,0.002877,30
zap,Hacienda de Las Lomas,centroid,20.68575,-103.415475,20.685499,-103.415711,20.685852,-103.413995,0.000352,0.001716,16
zap,27 de Septiembre,centroid,20.725927,-103.360538,20.725009,-103.360607,20.726204,-103.360368,0.001194,0.000239,8
zap,La Palmita,centroid,20.729672,-103.353819,20.727735,-103.356472,20.730517,-103.352573,0.002782,0.003899,13
zap,La Reserva,centroid,20.717427,-103.412026,20.717427,-103.412026,20.717427,-103.412026,0.0,0.0,1
zap,Santa María del Pueblito,centroid,20.680409,-103.435913,20.675114,-103.436239,20.681732,-103.43461,0.006618,0.001628,5
zap,Centinela Garden Life,centroid,20.75735,-103.383738,20.757291,-103.383769,20.757409,-103.383707,0.000118,6.2e-05,2
zap,Víctor Hugo,centroid,20.727376,-103.342201,20.727376,-103.342201,20.727376,-103.342201,0.0,0.0,1
zap,Alviento,centroid,20.789051,-103.481887,20.789051,-103.481887,20.789051,-103.481887,0.0,0.0,1
zap,Hacienda del Valle,centroid,20.758481,-103.395455,20.758481,-103.395455,20.758481,-103.395455,0.0,0.0,4
